class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.2846418023109436,0.6334435939788818,-0.14412274956703186,0.9997568726539612,0.27398860454559326,0.6163558959960938,-0.16947318613529205,0.9997389912605286,0.27495571970939636,0.6129221320152283,-0.1695253700017929,0.9997434616088867,0.27585163712501526,0.6093495488166809,-0.16958889365196228,0.9997658729553223,0.2724187672138214,0.6165569424629211,-0.13967716693878174,0.999521017074585,0.2722492814064026,0.6131849884986877,-0.13973091542720795,0.9995627999305725,0.27200645208358765,0.6095206141471863,-0.13978086411952972,0.9997150301933289,0.28880447149276733,0.5714223384857178,-0.23301079869270325,0.9995298981666565,0.28433579206466675,0.5716860890388489,-0.10021426528692245,0.999683141708374,0.3007812798023224,0.6249683499336243,-0.16130492091178894,0.9997689723968506,0.29931992292404175,0.6269200444221497,-0.12265865504741669,0.9996554851531982,0.3734115660190582,0.49914512038230896,-0.23131239414215088,0.999767541885376,0.3432878851890564,0.44561126828193665,-0.030312612652778625,0.9994706511497498,0.4783650040626526,0.5509414076805115,-0.2366105020046234,0.9901818037033081,0.40578895807266235,0.47753211855888367,0.1379295438528061,0.33039700984954834,0.4308846890926361,0.7325254678726196,-0.22827737033367157,0.9889364242553711,0.37040281295776367,0.579612672328949,0.26492998003959656,0.5342272520065308,0.4095330834388733,0.7636811137199402,-0.2502272427082062,0.9813833236694336,0.342011958360672,0.5806625485420227,0.2761297821998596,0.5705976486206055,0.3973066210746765,0.7444987893104553,-0.24147792160511017,0.981579065322876,0.3436972498893738,0.6043388247489929,0.2591063976287842,0.5709370970726013,0.40376386046409607,0.7322654724121094,-0.22362247109413147,0.9658806920051575,0.3552575707435608,0.6080544590950012,0.25992637872695923,0.5620665550231934,0.5630402565002441,0.5298298597335815,-0.0734792947769165,0.9987879395484924,0.5478565096855164,0.4916304349899292,0.07337205111980438,0.9952998161315918,0.6917095184326172,0.5216017961502075,0.07466671615839005,0.9612138867378235,0.6682417988777161,0.5016388297080994,0.18837934732437134,0.6424114108085632,0.7977526187896729,0.466169148683548,0.19614391028881073,0.9858168959617615,0.7710480093955994,0.45684191584587097,0.33487391471862793,0.7483649253845215,0.8236196637153625,0.4358850121498108,0.20773270726203918,0.9772363901138306,0.7956931591033936,0.4300588369369507,0.3492497503757477,0.7491729855537415,0.808916449546814,0.5512247681617737,0.16785821318626404,0.9750804901123047,0.7811554074287415,0.5320802330970764,0.34196358919143677,0.8535842299461365
up,0.2886223793029785,0.3307921886444092,-0.19730721414089203,0.9995831251144409,0.27844294905662537,0.30686837434768677,-0.22485867142677307,0.9995301961898804,0.2791672348976135,0.3025650978088379,-0.22489693760871887,0.9995508193969727,0.2798812985420227,0.2978149652481079,-0.22494344413280487,0.9995903372764587,0.2773095369338989,0.30815553665161133,-0.18921536207199097,0.9992026090621948,0.2772960662841797,0.304546982049942,-0.1892908364534378,0.999292254447937,0.2772396206855774,0.30016300082206726,-0.18934404850006104,0.999549388885498,0.2916291356086731,0.2602129280567169,-0.2827145755290985,0.9991544485092163,0.28675732016563416,0.26518625020980835,-0.12615236639976501,0.9995047450065613,0.30595582723617554,0.32108166813850403,-0.2115054577589035,0.9995862245559692,0.30445969104766846,0.3237067461013794,-0.16557054221630096,0.9993932247161865,0.39055967330932617,0.23435470461845398,-0.31546589732170105,0.9995550513267517,0.35205692052841187,0.2349565476179123,-0.013855837285518646,0.9991331696510315,0.4372274875640869,0.46320655941963196,-0.33874282240867615,0.9873735308647156,0.36769142746925354,0.39182695746421814,0.12222965806722641,0.3304614722728729,0.4288891851902008,0.6820777654647827,-0.3398345708847046,0.9872794151306152,0.34698402881622314,0.5306296944618225,0.17083439230918884,0.5512063503265381,0.4081803858280182,0.7125712633132935,-0.3842020034790039,0.978176474571228,0.3206900954246521,0.5365361571311951,0.1702442765235901,0.5719342231750488,0.39804893732070923,0.696338415145874,-0.37812137603759766,0.9784356951713562,0.32094040513038635,0.5408656001091003,0.13504146039485931,0.5733712315559387,0.40463343262672424,0.6852605938911438,-0.33827757835388184,0.9626244306564331,0.3306680917739868,0.5415486097335815,0.15591822564601898,0.5665019750595093,0.575708270072937,0.36413294076919556,-0.08450636267662048,0.9985124468803406,0.5521992444992065,0.3765163719654083,0.08430454879999161,0.9949802160263062,0.6988023519515991,0.43728166818618774,0.09311116486787796,0.9654975533485413,0.6777209043502808,0.43654027581214905,0.2516985535621643,0.6500200033187866,0.8045218586921692,0.4288084805011749,0.2828451693058014,0.9853796362876892,0.7784824371337891,0.4223277270793915,0.4486544728279114,0.757893979549408,0.8299736976623535,0.4073575735092163,0.3005494475364685,0.9760288000106812,0.8023637533187866,0.40281185507774353,0.46941858530044556,0.7501720190048218,0.8208287954330444,0.5156699419021606,0.24724051356315613,0.9756024479866028,0.7945418953895569,0.5044037699699402,0.44929543137550354,0.8791552782058716
down,0.30977073311805725,0.5699911117553711,-0.13407383859157562,0.9996883273124695,0.29997196793556213,0.5528354048728943,-0.15948280692100525,0.999665379524231,0.3007444441318512,0.5503106713294983,-0.15953651070594788,0.9996659159660339,0.30152976512908936,0.5475655198097229,-0.1596059650182724,0.9996974468231201,0.29883599281311035,0.550153374671936,-0.12987013161182404,0.999383807182312,0.2988913059234619,0.5456093549728394,-0.12992772459983826,0.9994336366653442,0.2988431453704834,0.5407921671867371,-0.1299777328968048,0.9996334910392761,0.3137049078941345,0.5088088512420654,-0.2236078679561615,0.9993641972541809,0.30877166986465454,0.5033110976219177,-0.09192128479480743,0.9995986223220825,0.3272646963596344,0.5625677108764648,-0.15171387791633606,0.9997050762176514,0.3257153332233429,0.5608888864517212,-0.11347945779561996,0.9995534420013428,0.39788344502449036,0.44535818696022034,-0.22279736399650574,0.9997028112411499,0.36644214391708374,0.3789050281047821,-0.02054821141064167,0.9992878437042236,0.5030004382133484,0.4993298053741455,-0.21981243789196014,0.9882435202598572,0.43605583906173706,0.3992384970188141,0.13512146472930908,0.2927112281322479,0.45209407806396484,0.6715355515480042,-0.19745668768882751,0.9872252345085144,0.3964882493019104,0.509733259677887,0.25906819105148315,0.5038769841194153,0.4289279878139496,0.7019015550613403,-0.21781320869922638,0.9785955548286438,0.36658358573913574,0.511731743812561,0.2696477770805359,0.5374363660812378,0.41609621047973633,0.6827040910720825,-0.20768475532531738,0.9789745807647705,0.36947953701019287,0.5195486545562744,0.2534748911857605,0.5374179482460022,0.42332491278648376,0.6694516539573669,-0.19217512011528015,0.9627783298492432,0.3873479962348938,0.5296409726142883,0.2544684112071991,0.5293041467666626,0.5897215604782104,0.4805296063423157,-0.07265078276395798,0.9985508322715759,0.5705063343048096,0.4356311857700348,0.07254252582788467,0.994184672832489,0.7162097096443176,0.4810868501663208,0.06768472492694855,0.9603152275085449,0.6971767544746399,0.4549800753593445,0.1887167990207672,0.6297352313995361,0.8257291913032532,0.42728427052497864,0.19391877949237823,0.9855929017066956,0.8004183769226074,0.41680455207824707,0.33574730157852173,0.7410625219345093,0.851335883140564,0.39955127239227295,0.20649459958076477,0.9773580431938171,0.82275390625,0.39316326379776,0.35079851746559143,0.7401087284088135,0.8297030329704285,0.5132995843887329,0.17438067495822906,0.9742125868797302,0.8058435320854187,0.4943368136882782,0.34956029057502747,0.8482639789581299
up,0.33190715312957764,0.32499244809150696,-0.19474780559539795,0.9995267391204834,0.32246071100234985,0.30493929982185364,-0.22033271193504333,0.9995188117027283,0.3233889639377594,0.30144500732421875,-0.22035551071166992,0.9995271563529968,0.32431140542030334,0.2977520525455475,-0.22039064764976501,0.9995697736740112,0.32114750146865845,0.30521032214164734,-0.18832287192344666,0.9991493821144104,0.32110413908958435,0.30191531777381897,-0.18840737640857697,0.9992473721504211,0.32105526328086853,0.29817989468574524,-0.1884603202342987,0.9995222091674805,0.3384419083595276,0.26520469784736633,-0.27274948358535767,0.9990363717079163,0.3338528275489807,0.26470109820365906,-0.13108041882514954,0.9994896650314331,0.3484496772289276,0.3198350965976715,-0.2075839340686798,0.9995468854904175,0.3478827476501465,0.32202357053756714,-0.16620196402072906,0.9993405342102051,0.4370812475681305,0.24978049099445343,-0.2912529408931732,0.9993745684623718,0.39854151010513306,0.23203910887241364,-0.02774782106280327,0.9986780285835266,0.4871043562889099,0.4720818102359772,-0.3014562427997589,0.9850135445594788,0.40514612197875977,0.36894237995147705,0.10355929285287857,0.24926799535751343,0.4664214253425598,0.6641636490821838,-0.2981818616390228,0.9839381575584412,0.38386547565460205,0.4970703125,0.12512382864952087,0.48116081953048706,0.4487029016017914,0.6913731694221497,-0.3427155315876007,0.9731313586235046,0.35443979501724243,0.49639925360679626,0.12204776704311371,0.5164613723754883,0.4368320405483246,0.6730941534042358,-0.335000604391098,0.973911702632904,0.3579217493534088,0.5035421252250671,0.08317987620830536,0.5177983641624451,0.44245800375938416,0.6627468466758728,-0.2969849705696106,0.9567630887031555,0.37045565247535706,0.5070452094078064,0.10915744304656982,0.5114216804504395,0.616032063961029,0.33750206232070923,-0.07593132555484772,0.998417854309082,0.5938605666160583,0.34206947684288025,0.07570163905620575,0.9938514232635498,0.737105667591095,0.4104140102863312,0.0904877707362175,0.9621132612228394,0.7117511034011841,0.4145410656929016,0.22452671825885773,0.586987316608429,0.8428230285644531,0.41193079948425293,0.242507666349411,0.9852729439735413,0.8152545094490051,0.40328800678253174,0.3960953652858734,0.7294008135795593,0.8670648336410522,0.3903253674507141,0.2550361752510071,0.9768181443214417,0.8379693031311035,0.38417062163352966,0.41405168175697327,0.7264206409454346,0.8517172932624817,0.5008383393287659,0.19598548114299774,0.9726716876029968,0.828201174736023,0.4850204885005951,0.3930976986885071,0.8566370010375977
down,0.3363339900970459,0.5739845037460327,-0.15377004444599152,0.9996349215507507,0.3273158073425293,0.5580254197120667,-0.18209482729434967,0.999627411365509,0.3284744918346405,0.5556014776229858,-0.18214069306850433,0.9996371865272522,0.3296462297439575,0.552973210811615,-0.1822071373462677,0.9996744990348816,0.3255641758441925,0.5550997257232666,-0.1516793966293335,0.9993041753768921,0.32557323575019836,0.5502978563308716,-0.1517374962568283,0.9993718862533569,0.32564932107925415,0.545139491558075,-0.1517852395772934,0.9995954036712646,0.34439316391944885,0.5154406428337097,-0.25213709473609924,0.9992787837982178,0.33969545364379883,0.506381630897522,-0.11649278551340103,0.9995429515838623,0.35309138894081116,0.5666024684906006,-0.17281821370124817,0.9996511340141296,0.35112565755844116,0.5636899471282959,-0.1336728036403656,0.9994776844978333,0.42653101682662964,0.4751245677471161,-0.25330713391304016,0.9996399283409119,0.3914032280445099,0.3796706199645996,-0.03789853677153587,0.9991624355316162,0.5261995196342468,0.520508885383606,-0.24562521278858185,0.985731303691864,0.45060744881629944,0.39128124713897705,0.14097969233989716,0.2712559700012207,0.47210270166397095,0.6838358044624329,-0.22526009380817413,0.9862227439880371,0.4287288188934326,0.4827267527580261,0.2884666323661804,0.5025887489318848,0.45087599754333496,0.7111327052116394,-0.246538907289505,0.9779173135757446,0.405604749917984,0.4808503985404968,0.3026009202003479,0.5487300753593445,0.44043368101119995,0.6891031265258789,-0.2392725944519043,0.9784932732582092,0.4012036919593811,0.5013260841369629,0.2872413396835327,0.54897141456604,0.4476880431175232,0.6775562167167664,-0.22159604728221893,0.9624637365341187,0.41364821791648865,0.5083329677581787,0.2847982347011566,0.5380341410636902,0.6030274033546448,0.4882316589355469,-0.07470565289258957,0.9986032843589783,0.5867228507995605,0.44321462512016296,0.0745840072631836,0.9942964911460876,0.7307211756706238,0.48559367656707764,0.07652964442968369,0.9567704200744629,0.7127201557159424,0.4599188566207886,0.20371970534324646,0.5948919653892517,0.8419334292411804,0.42740598320961,0.21848586201667786,0.9844307899475098,0.814045786857605,0.4169020652770996,0.36962372064590454,0.7284641861915588,0.8684803247451782,0.4020705819129944,0.23290923237800598,0.9762247204780579,0.8371872901916504,0.39068013429641724,0.3870486617088318,0.7341512441635132,0.8476012349128723,0.5167528986930847,0.19322258234024048,0.9725925326347351,0.8213100433349609,0.4881179928779602,0.3782491087913513,0.8460981845855713
up,0.347278892993927,0.3282237648963928,-0.19518916308879852,0.9995868802070618,0.3385334312915802,0.3068672716617584,-0.2249389886856079,0.9995940327644348,0.3394968807697296,0.3037171959877014,-0.22497522830963135,0.9996094107627869,0.34051835536956787,0.3001316785812378,-0.22499854862689972,0.9996392726898193,0.3373059928417206,0.30657103657722473,-0.19047923386096954,0.999297559261322,0.33736732602119446,0.303389310836792,-0.19054828584194183,0.9993825554847717,0.337487131357193,0.29978054761886597,-0.19058828055858612,0.9996083378791809,0.3545496463775635,0.2685754895210266,-0.2892773449420929,0.999254047870636,0.3490545153617859,0.27091550827026367,-0.13663487136363983,0.9996058344841003,0.36366739869117737,0.3231101334095001,-0.21091148257255554,0.9996100664138794,0.36321255564689636,0.3242287039756775,-0.16647587716579437,0.9994746446609497,0.44389328360557556,0.2757982611656189,-0.31917256116867065,0.9996193051338196,0.41557756066322327,0.22408343851566315,-0.015407415106892586,0.9990212917327881,0.4803021550178528,0.4939974844455719,-0.33693698048591614,0.988433837890625,0.41959595680236816,0.3708069622516632,0.13304126262664795,0.24351461231708527,0.4661006033420563,0.692859947681427,-0.33794504404067993,0.989680826663971,0.3950980603694916,0.49451202154159546,0.16296535730361938,0.5182408094406128,0.44579869508743286,0.7216246128082275,-0.38542041182518005,0.9830047488212585,0.3665652573108673,0.49042972922325134,0.16372089087963104,0.5496869683265686,0.4359704554080963,0.699246346950531,-0.37577810883522034,0.983363687992096,0.370391309261322,0.5015109181404114,0.12429670989513397,0.5490493178367615,0.4436244070529938,0.689214825630188,-0.33546867966651917,0.971086323261261,0.38239043951034546,0.5038195848464966,0.14748714864253998,0.5420932769775391,0.6207481622695923,0.3758227825164795,-0.08664818853139877,0.9987192749977112,0.6067780256271362,0.33864742517471313,0.08635213226079941,0.9950821995735168,0.7481426000595093,0.43582406640052795,0.08645713329315186,0.9578731060028076,0.7279949188232422,0.41849786043167114,0.24583014845848083,0.5819185972213745,0.8539217710494995,0.4383256137371063,0.2541749179363251,0.9836602807044983,0.829850971698761,0.42088568210601807,0.4290091395378113,0.7212274670600891,0.8794015645980835,0.4212060272693634,0.26932644844055176,0.9774947166442871,0.8536543846130371,0.4014360308647156,0.448953777551651,0.7453866004943848,0.851678729057312,0.5253698229789734,0.222693532705307,0.9716912508010864,0.8307210206985474,0.49964776635169983,0.43169838190078735,0.8601852655410767
down,0.3416101038455963,0.5632302761077881,-0.1463254690170288,0.9997363090515137,0.3330351710319519,0.5476412177085876,-0.1761588156223297,0.9997420907020569,0.3343164324760437,0.5458256006240845,-0.17620109021663666,0.9997538924217224,0.3356825113296509,0.5438700318336487,-0.1762659251689911,0.999771237373352,0.33140915632247925,0.5443412661552429,-0.14445769786834717,0.9995247721672058,0.3315292000770569,0.539992094039917,-0.1445014327764511,0.9995855093002319,0.3315889537334442,0.5354138016700745,-0.14453457295894623,0.9997292757034302,0.3503842353820801,0.5101576447486877,-0.25191953778266907,0.9995092749595642,0.3448943495750427,0.49963030219078064,-0.11151846498250961,0.9997220635414124,0.35793182253837585,0.5587136745452881,-0.16763021051883698,0.9997479319572449,0.35719794034957886,0.555172860622406,-0.12689566612243652,0.9996466636657715,0.43579626083374023,0.48549801111221313,-0.2561344504356384,0.9997448921203613,0.4006960988044739,0.3780752718448639,-0.027094319462776184,0.9992814064025879,0.5257532000541687,0.5331395864486694,-0.2538500428199768,0.9862673282623291,0.45638543367385864,0.3861733376979828,0.16301333904266357,0.23880112171173096,0.4763476252555847,0.6975836157798767,-0.23041968047618866,0.9881421327590942,0.4268437325954437,0.4456843137741089,0.3263135850429535,0.5073007941246033,0.45463642477989197,0.7264634966850281,-0.25189754366874695,0.9815467596054077,0.41035595536231995,0.4402198791503906,0.3441665768623352,0.5528069138526917,0.44419413805007935,0.7027307748794556,-0.24735072255134583,0.9820325970649719,0.4051659107208252,0.43915876746177673,0.3294786810874939,0.5505084991455078,0.4503421187400818,0.6917197108268738,-0.22738823294639587,0.9680353999137878,0.4156661629676819,0.46383026242256165,0.3233743906021118,0.5381968021392822,0.6170763373374939,0.48486316204071045,-0.07942812144756317,0.9989228248596191,0.6009812355041504,0.4385955333709717,0.07929089665412903,0.9956770539283752,0.7442721724510193,0.4855705201625824,0.0749683752655983,0.962274968624115,0.7263485789299011,0.45361828804016113,0.2078711986541748,0.6187466382980347,0.8597253561019897,0.44030633568763733,0.20354478061199188,0.9875275492668152,0.8299455642700195,0.4189665615558624,0.36745139956474304,0.7620559930801392,0.8873481750488281,0.41377681493759155,0.2162792682647705,0.9811140894889832,0.8532916307449341,0.39278581738471985,0.38397783041000366,0.7693350911140442,0.8631606101989746,0.5247336626052856,0.17264191806316376,0.9778867363929749,0.8387168645858765,0.48469722270965576,0.3729848861694336,0.8765493035316467
up,0.3666621744632721,0.3278579115867615,-0.23285198211669922,0.9995240569114685,0.35635948181152344,0.3043845593929291,-0.264852374792099,0.9995420575141907,0.35724008083343506,0.300760954618454,-0.26488998532295227,0.9995691776275635,0.35809481143951416,0.29697471857070923,-0.26491647958755493,0.9995861053466797,0.3550398349761963,0.30360084772109985,-0.22895407676696777,0.9992154836654663,0.35498347878456116,0.29969358444213867,-0.22903355956077576,0.9993549585342407,0.3548845946788788,0.2956538796424866,-0.22908270359039307,0.9995872378349304,0.3729323446750641,0.26003342866897583,-0.33420509099960327,0.9991859793663025,0.3675536811351776,0.26181021332740784,-0.17483791708946228,0.9996412992477417,0.3850339949131012,0.3203888237476349,-0.2497638463973999,0.9995904564857483,0.3840959668159485,0.32047271728515625,-0.20340104401111603,0.9994553327560425,0.47578224539756775,0.25225213170051575,-0.35442036390304565,0.9996010661125183,0.43593645095825195,0.21101073920726776,-0.055415235459804535,0.9989760518074036,0.5165840983390808,0.5082875490188599,-0.36775675415992737,0.9886273741722107,0.4348454475402832,0.3653436005115509,0.10407422482967377,0.22852320969104767,0.4945703148841858,0.7171096801757812,-0.37180882692337036,0.990497350692749,0.4108060300350189,0.4914344251155853,0.1480950564146042,0.5205156803131104,0.47458967566490173,0.7482715845108032,-0.4240259528160095,0.9843783378601074,0.38292166590690613,0.4907703101634979,0.14778198301792145,0.5538424849510193,0.4623076915740967,0.7249248027801514,-0.4147300124168396,0.9845201373100281,0.3867344260215759,0.5001727342605591,0.1057959571480751,0.5516467094421387,0.4697949290275574,0.7127970457077026,-0.3700757622718811,0.9726659655570984,0.400269091129303,0.5050653219223022,0.1319901943206787,0.5442373156547546,0.6578562259674072,0.3627792298793793,-0.08832217007875443,0.9987081289291382,0.638046383857727,0.329649955034256,0.08802004158496857,0.9947880506515503,0.7899510264396667,0.4246627688407898,0.09160905331373215,0.9614982604980469,0.7664124965667725,0.40484195947647095,0.26072177290916443,0.5703025460243225,0.8985638618469238,0.4186874032020569,0.2776627540588379,0.9834838509559631,0.8717645406723022,0.4032169282436371,0.4579554498195648,0.7082822918891907,0.9251546859741211,0.39716559648513794,0.29476824402809143,0.9768908619880676,0.8962580561637878,0.38045281171798706,0.4795572757720947,0.7353792786598206,0.9053692817687988,0.5145183801651001,0.2486424446105957,0.970592737197876,0.8786895871162415,0.48582470417022705,0.4603252410888672,0.862891435623169
down,0.35298746824264526,0.5856568813323975,-0.11643216758966446,0.9997261166572571,0.3412046730518341,0.5690010786056519,-0.15040156245231628,0.9997397065162659,0.3421702980995178,0.5662562847137451,-0.15047387778759003,0.9997522830963135,0.34312814474105835,0.5632653832435608,-0.1505623161792755,0.9997653961181641,0.33952975273132324,0.5666654109954834,-0.11675552278757095,0.9995138049125671,0.33931151032447815,0.5620657205581665,-0.11679519712924957,0.9995850324630737,0.33896514773368835,0.5570824146270752,-0.11684119701385498,0.9997302889823914,0.35617348551750183,0.523655891418457,-0.2429567575454712,0.9995126724243164,0.34976619482040405,0.5165797472000122,-0.09445676952600479,0.9997490048408508,0.3712517321109772,0.5751141309738159,-0.14287813007831573,0.9997646808624268,0.3701256513595581,0.5736634731292725,-0.09954677522182465,0.999672532081604,0.44307956099510193,0.48363351821899414,-0.25713983178138733,0.9997686743736267,0.4063253402709961,0.37837299704551697,-0.01103549636900425,0.9993520975112915,0.5447356104850769,0.5560728907585144,-0.2683888375759125,0.9911454319953918,0.47027668356895447,0.39514949917793274,0.17424260079860687,0.2536900043487549,0.4967288076877594,0.7482175827026367,-0.26019883155822754,0.9925094842910767,0.43526577949523926,0.4675218462944031,0.3551332950592041,0.5123406052589417,0.4741933345794678,0.783453106880188,-0.28392621874809265,0.9872863292694092,0.4125949442386627,0.4579019844532013,0.3771415948867798,0.5490540862083435,0.461540162563324,0.7569954991340637,-0.275368869304657,0.9875234961509705,0.40748658776283264,0.47930046916007996,0.3655415177345276,0.5460188388824463,0.46867242455482483,0.745650053024292,-0.25606459379196167,0.9767136573791504,0.4201993942260742,0.48952817916870117,0.35363587737083435,0.5355135202407837,0.6417521238327026,0.49902474880218506,-0.0779832974076271,0.9989964962005615,0.6248360276222229,0.44842466711997986,0.0777810662984848,0.9956971406936646,0.7844951152801514,0.4959281384944916,0.0737142339348793,0.9641083478927612,0.7587345242500305,0.46548521518707275,0.20663902163505554,0.6205260157585144,0.9045616984367371,0.4293251931667328,0.19849470257759094,0.9874749183654785,0.8684567213058472,0.4160286486148834,0.36195263266563416,0.7436384558677673,0.9322001338005066,0.4032256305217743,0.21117255091667175,0.9803099632263184,0.8944064974784851,0.38846808671951294,0.37803784012794495,0.7512553930282593,0.9109665751457214,0.5226577520370483,0.1714160144329071,0.9776491522789001,0.8763968348503113,0.48795247077941895,0.3757651448249817,0.8724059462547302
up,0.3239343762397766,0.3881518542766571,-0.15628136694431305,0.999580979347229,0.31352537870407104,0.3672257661819458,-0.18852683901786804,0.9996172785758972,0.31435999274253845,0.3634708821773529,-0.18857599794864655,0.9996339678764343,0.3153996765613556,0.35931235551834106,-0.18858899176120758,0.9996556639671326,0.31172308325767517,0.3668413758277893,-0.15540705621242523,0.9992967844009399,0.3113190531730652,0.36296552419662476,-0.15544651448726654,0.999396562576294,0.31110015511512756,0.3585836589336395,-0.15547379851341248,0.9996005892753601,0.3315189778804779,0.31495580077171326,-0.2586618959903717,0.9993415474891663,0.3257890045642853,0.3153514564037323,-0.11213896423578262,0.9996565580368042,0.3438912332057953,0.38258761167526245,-0.17372329533100128,0.9996749758720398,0.34241631627082825,0.3820897936820984,-0.13090553879737854,0.9995037913322449,0.44103336334228516,0.31671032309532166,-0.2787601947784424,0.9997681975364685,0.40241318941116333,0.24934527277946472,0.0057205138728022575,0.9989379048347473,0.5080900192260742,0.5347416400909424,-0.29207292199134827,0.991982638835907,0.41188549995422363,0.382841020822525,0.15688976645469666,0.191787451505661,0.4812631607055664,0.7474672794342041,-0.29026827216148376,0.9936838746070862,0.3929719924926758,0.5212811231613159,0.23372521996498108,0.4173180162906647,0.46020931005477905,0.783135712146759,-0.33271196484565735,0.9889885783195496,0.36031630635261536,0.5204821825027466,0.2431546449661255,0.44967353343963623,0.44700998067855835,0.7557296752929688,-0.3173275589942932,0.9890462160110474,0.3647363781929016,0.529821515083313,0.20877163112163544,0.4432627260684967,0.4541460871696472,0.7432237267494202,-0.2853725552558899,0.9795364141464233,0.37839749455451965,0.5337586998939514,0.22176802158355713,0.438471257686615,0.6423417925834656,0.3867168724536896,-0.08146841078996658,0.9988038539886475,0.6271860003471375,0.3451310992240906,0.08122806251049042,0.994118332862854,0.7917672395706177,0.42675670981407166,0.078959159553051,0.9617641568183899,0.7692180871963501,0.4050472676753998,0.21751925349235535,0.5850756168365479,0.9106243252754211,0.42211735248565674,0.22322174906730652,0.9846009612083435,0.8825191259384155,0.406130313873291,0.37780049443244934,0.7111185789108276,0.9379417300224304,0.39815568923950195,0.23517362773418427,0.9760304689407349,0.9085553288459778,0.38439106941223145,0.3949837386608124,0.7372575998306274,0.9128960371017456,0.523389458656311,0.18577994406223297,0.9719738960266113,0.8862263560295105,0.4958142638206482,0.37480291724205017,0.8613895177841187
down,0.3005673587322235,0.5744360089302063,-0.13754552602767944,0.9996436238288879,0.28906169533729553,0.5545894503593445,-0.1685846596956253,0.9996623992919922,0.29036015272140503,0.5515645146369934,-0.16865751147270203,0.9996744394302368,0.29170918464660645,0.5482370853424072,-0.16873589158058167,0.999691903591156,0.2872316837310791,0.5539655089378357,-0.1338099241256714,0.9993632435798645,0.2871743142604828,0.550399661064148,-0.13383792340755463,0.9994393587112427,0.2870672345161438,0.5464403629302979,-0.1338805854320526,0.9996234774589539,0.3053828775882721,0.5078881978988647,-0.25240451097488403,0.9994007349014282,0.298463374376297,0.50556480884552,-0.09956686198711395,0.9996446371078491,0.32037287950515747,0.5673414468765259,-0.16208045184612274,0.9997180104255676,0.31874772906303406,0.5683831572532654,-0.11730039119720459,0.9995786547660828,0.39754676818847656,0.4659244120121002,-0.26631250977516174,0.999793529510498,0.3690202832221985,0.36489197611808777,-0.009995857253670692,0.9991676211357117,0.5151504278182983,0.5520154237747192,-0.2678993344306946,0.9909600019454956,0.43436703085899353,0.4064997732639313,0.17206037044525146,0.24001078307628632,0.4621230959892273,0.760893702507019,-0.23249271512031555,0.992170512676239,0.39725741744041443,0.5251170992851257,0.33255535364151,0.48355916142463684,0.43789035081863403,0.7971988320350647,-0.2538101077079773,0.986534833908081,0.3737261891365051,0.5302077531814575,0.35102203488349915,0.5150335431098938,0.422799676656723,0.7688496112823486,-0.24433740973472595,0.9868313074111938,0.36749202013015747,0.5463830828666687,0.3348641097545624,0.5118396878242493,0.42962488532066345,0.7554628252983093,-0.22678127884864807,0.9757726788520813,0.3796519637107849,0.5514997839927673,0.3283049464225769,0.5055023431777954,0.6213221549987793,0.49888288974761963,-0.0858735591173172,0.9988662004470825,0.6050149202346802,0.4406016767024994,0.08569023013114929,0.9948493838310242,0.7712694406509399,0.4977818727493286,0.07112893462181091,0.968871533870697,0.7485208511352539,0.4579874575138092,0.21696671843528748,0.6491503119468689,0.9027131199836731,0.4281672239303589,0.2040330171585083,0.9884313344955444,0.869633674621582,0.41166627407073975,0.37263861298561096,0.7595680356025696,0.9362778663635254,0.4046081602573395,0.2164241373538971,0.9791327714920044,0.8974648714065552,0.38393816351890564,0.38834530115127563,0.7597754001617432,0.9098939895629883,0.53173828125,0.17235220968723297,0.9790703058242798,0.8767179250717163,0.5001997947692871,0.38460442423820496,0.884682297706604
